type,direction,duration,_time
Data,Outgoing,6,2010-10-12 03:58:13
Data,Outgoing,23,2010-10-12 04:56:04
Data,Outgoing,6,2010-10-12 04:58:19
Data,Outgoing,24,2010-10-12 05:56:05
Data,Outgoing,6,2010-10-12 05:58:25
SMS,Incoming,0,2010-10-12 06:00:19
SMS,Outgoing,0,2010-10-12 06:26:44
SMS,Outgoing,0,2010-10-12 06:27:18
SMS,Incoming,0,2010-10-12 06:28:03
SMS,Outgoing,0,2010-10-12 06:29:50
Data,Outgoing,15,2010-10-12 06:30:07
SMS,Incoming,0,2010-10-12 06:41:28
Data,Outgoing,21,2010-10-12 06:56:06
SMS,Outgoing,0,2010-10-12 07:13:56
SMS,Incoming,0,2010-10-12 07:14:31
Voice,Missed call,0,2010-10-12 07:23:32
SMS,Outgoing,0,2010-10-12 07:25:12
SMS,Incoming,0,2010-10-12 07:25:35
Data,Outgoing,6,2010-10-12 07:30:13
Data,Outgoing,311,2010-10-12 07:34:50
Data,Outgoing,23,2010-10-12 07:56:07
Voice,Outgoing,202,2010-10-12 08:06:59
Voice,Outgoing,158,2010-10-12 08:18:32
Voice,Outgoing,140,2010-10-12 08:27:14
Voice,Outgoing,215,2010-10-12 08:30:11
Voice,Outgoing,227,2010-10-12 08:34:07
Data,Outgoing,7,2010-10-12 08:34:59
Data,Outgoing,7,2010-10-12 08:36:05
Data,Outgoing,7,2010-10-12 08:37:11
Data,Outgoing,21,2010-10-12 08:50:00
Data,Outgoing,21,2010-10-12 08:56:08
Data,Outgoing,6,2010-10-12 09:20:01
Voice,Outgoing,2,2010-10-12 09:49:10
Data,Outgoing,6,2010-10-12 09:50:00
Data,Outgoing,22,2010-10-12 09:56:09
Voice,Incoming,106,2010-10-12 10:08:40
Voice,Outgoing,114,2010-10-12 10:15:41
Data,Outgoing,6,2010-10-12 10:20:00
Data,Outgoing,5,2010-10-12 10:50:00
SMS,Incoming,0,2010-10-12 10:50:29
Data,Outgoing,22,2010-10-12 10:56:10
SMS,Outgoing,0,2010-10-12 11:19:42
Data,Outgoing,7,2010-10-12 11:20:02
SMS,Incoming,0,2010-10-12 11:23:03
SMS,Outgoing,0,2010-10-12 11:34:45
Voice,Outgoing,228,2010-10-12 11:34:51
SMS,Incoming,0,2010-10-12 11:37:01
SMS,Incoming,0,2010-10-12 11:42:09
Voice,Incoming,493,2010-10-12 11:47:32
Data,Outgoing,7,2010-10-12 11:50:01
Data,Outgoing,22,2010-10-12 11:56:11
Voice,Outgoing,81,2010-10-12 12:12:29
Voice,Incoming,71,2010-10-12 12:15:06
Voice,Outgoing,59,2010-10-12 12:19:02
Data,Outgoing,8,2010-10-12 12:20:01
Voice,Incoming,22,2010-10-12 12:28:08
Voice,Outgoing,0,2010-10-12 12:33:28
Voice,Incoming,328,2010-10-12 12:38:28
Data,Outgoing,6,2010-10-12 12:50:03
Data,Outgoing,18,2010-10-12 12:56:12
Data,Outgoing,6,2010-10-12 12:58:55
Data,Outgoing,30,2010-10-12 13:57:50
Data,Outgoing,6,2010-10-12 13:59:01
Voice,Incoming,102,2010-10-12 14:06:15
Voice,Incoming,92,2010-10-12 14:33:42
SMS,Outgoing,0,2010-10-12 14:41:56
Voice,Incoming,59,2010-10-12 14:42:15
Voice,Outgoing,18,2010-10-12 14:44:37
SMS,Outgoing,0,2010-10-12 14:45:48
Data,Outgoing,6,2010-10-12 14:59:07
Voice,Incoming,9,2010-10-12 15:20:42
Voice,Incoming,0,2010-10-12 15:33:34
Voice,Outgoing,115,2010-10-12 15:34:01
Voice,Outgoing,33,2010-10-12 15:53:57
Data,Outgoing,7,2010-10-12 15:59:13
SMS,Outgoing,0,2010-10-12 16:10:04
SMS,Outgoing,0,2010-10-12 16:34:06
SMS,Incoming,0,2010-10-12 16:36:13
SMS,Incoming,0,2010-10-12 16:50:10
Data,Outgoing,7,2010-10-12 16:59:21
SMS,Outgoing,0,2010-10-12 17:06:47
Voice,Outgoing,0,2010-10-12 17:07:29
Data,Outgoing,12,2010-10-12 17:59:28
SMS,Incoming,0,2010-10-12 18:21:14
SMS,Outgoing,0,2010-10-12 18:23:14
Data,Outgoing,520,2010-10-12 18:30:58
SMS,Incoming,0,2010-10-12 18:42:39
SMS,Outgoing,0,2010-10-12 18:46:24
Data,Outgoing,15,2010-10-12 18:59:41
SMS,Incoming,0,2010-10-12 19:09:17
Voice,Outgoing,446,2010-10-12 19:39:55
Data,Outgoing,6,2010-10-12 19:59:50
SMS,Outgoing,0,2010-10-12 19:59:57
Data,Outgoing,312,2010-10-12 20:04:58
SMS,Incoming,0,2010-10-12 20:06:47
SMS,Outgoing,0,2010-10-12 20:12:10
Voice,Outgoing,0,2010-10-12 20:16:16
Voice,Outgoing,0,2010-10-12 20:18:25
Voice,Outgoing,122,2010-10-12 20:18:54
Data,Outgoing,28,2010-10-12 20:35:06
Data,Outgoing,6,2010-10-12 21:05:08
Data,Outgoing,36,2010-10-12 21:35:06
Data,Outgoing,308,2010-10-12 21:37:56
Data,Outgoing,26,2010-10-12 22:35:07
Data,Outgoing,6,2010-10-12 22:38:03
Data,Outgoing,26,2010-10-12 23:35:08
Data,Outgoing,6,2010-10-12 23:38:09
Data,Outgoing,26,2010-10-13 00:35:09
Data,Outgoing,6,2010-10-13 00:38:15
Data,Outgoing,26,2010-10-13 01:35:10
Data,Outgoing,6,2010-10-13 01:38:21
Data,Outgoing,26,2010-10-13 02:35:11
Data,Outgoing,6,2010-10-13 02:38:27
Data,Outgoing,26,2010-10-13 03:35:12
Data,Outgoing,6,2010-10-13 03:38:33
Data,Outgoing,26,2010-10-13 04:35:13
Data,Outgoing,6,2010-10-13 04:38:39
Data,Outgoing,26,2010-10-13 05:35:14
Data,Outgoing,6,2010-10-13 05:38:45
Voice,Outgoing,66,2010-10-13 06:10:24
SMS,Outgoing,0,2010-10-13 06:34:58
Data,Outgoing,29,2010-10-13 06:35:15
SMS,Incoming,0,2010-10-13 06:36:09
Data,Outgoing,6,2010-10-13 06:38:51
Voice,Outgoing,33,2010-10-13 07:18:41
Data,Outgoing,28,2010-10-13 07:35:16
Data,Outgoing,6,2010-10-13 07:38:57
Data,Outgoing,27,2010-10-13 08:35:17
Data,Outgoing,6,2010-10-13 08:39:03
Voice,Incoming,29,2010-10-13 08:46:12
Voice,Outgoing,87,2010-10-13 08:52:55
Voice,Outgoing,63,2010-10-13 09:33:04
Data,Outgoing,6,2010-10-13 09:39:09
Data,Outgoing,31,2010-10-13 09:52:55
SMS,Outgoing,0,2010-10-13 10:04:24
SMS,Incoming,0,2010-10-13 10:07:01
Voice,Outgoing,17,2010-10-13 10:26:18
Data,Outgoing,9,2010-10-13 10:39:16
Data,Outgoing,24,2010-10-13 10:52:56
Voice,Incoming,58,2010-10-13 10:58:01
Data,Outgoing,7,2010-10-13 11:39:25
Data,Outgoing,308,2010-10-13 11:39:41
Data,Outgoing,22,2010-10-13 11:52:57
Voice,Outgoing,48,2010-10-13 11:59:42
SMS,Incoming,0,2010-10-13 12:00:30
SMS,Outgoing,0,2010-10-13 12:04:25
SMS,Incoming,0,2010-10-13 12:10:37
Voice,Outgoing,0,2010-10-13 12:22:39
Voice,Incoming,40,2010-10-13 12:24:20
Voice,Incoming,238,2010-10-13 12:38:07
Data,Outgoing,7,2010-10-13 12:39:47
Data,Outgoing,27,2010-10-13 12:52:58
Voice,Incoming,154,2010-10-13 12:54:30
Voice,Outgoing,0,2010-10-13 12:57:15
Voice,Outgoing,2,2010-10-13 12:57:40
SMS,Outgoing,0,2010-10-13 12:58:08
SMS,Incoming,0,2010-10-13 13:07:16
Voice,Outgoing,175,2010-10-13 13:26:34
SMS,Outgoing,0,2010-10-13 13:30:44
Voice,Outgoing,56,2010-10-13 13:31:34
Voice,Outgoing,63,2010-10-13 13:33:53
Data,Outgoing,7,2010-10-13 13:39:55
Data,Outgoing,30,2010-10-13 13:52:59
Voice,Incoming,178,2010-10-13 14:08:54
SMS,Incoming,0,2010-10-13 14:26:34
Data,Outgoing,8,2010-10-13 14:26:40
SMS,Outgoing,0,2010-10-13 14:30:00
Data,Outgoing,6,2010-10-13 14:40:02
Data,Outgoing,27,2010-10-13 14:53:00
Data,Outgoing,309,2010-10-13 14:53:32
Voice,Incoming,15,2010-10-13 15:50:12
Data,Outgoing,25,2010-10-13 15:53:02
Data,Outgoing,6,2010-10-13 15:53:38
SMS,Incoming,0,2010-10-13 16:31:43
SMS,Outgoing,0,2010-10-13 16:36:52
Data,Outgoing,24,2010-10-13 16:53:02
Data,Outgoing,6,2010-10-13 16:53:44
SMS,Incoming,0,2010-10-13 17:44:05
Data,Outgoing,21,2010-10-13 17:53:04
Data,Outgoing,6,2010-10-13 17:53:50
SMS,Outgoing,0,2010-10-13 18:12:10
SMS,Incoming,0,2010-10-13 18:12:39
SMS,Outgoing,0,2010-10-13 18:14:52
SMS,Incoming,0,2010-10-13 18:15:43
Data,Outgoing,26,2010-10-13 18:53:04
Data,Outgoing,7,2010-10-13 18:53:56
Voice,Outgoing,101,2010-10-13 19:19:22
Data,Outgoing,22,2010-10-13 19:53:05
Data,Outgoing,6,2010-10-13 19:54:04
Data,Outgoing,24,2010-10-13 20:53:06
Data,Outgoing,5,2010-10-13 20:54:10
Data,Outgoing,32,2010-10-13 21:53:07
Data,Outgoing,6,2010-10-13 21:54:16
Data,Outgoing,37,2010-10-13 22:48:59
SMS,Outgoing,0,2010-10-13 22:50:23
Data,Outgoing,25,2010-10-13 22:53:08
Data,Outgoing,6,2010-10-13 23:49:05
Data,Outgoing,24,2010-10-13 23:53:09
Data,Outgoing,6,2010-10-14 00:49:12
Data,Outgoing,26,2010-10-14 00:53:10
Data,Outgoing,6,2010-10-14 01:49:18
Data,Outgoing,20,2010-10-14 01:53:11
SMS,Incoming,0,2010-10-14 01:57:03
Data,Outgoing,7,2010-10-14 02:49:24
Data,Outgoing,20,2010-10-14 02:53:12
Data,Outgoing,6,2010-10-14 03:49:30
Data,Outgoing,23,2010-10-14 03:53:14
Data,Outgoing,6,2010-10-14 04:49:36
Data,Outgoing,24,2010-10-14 04:53:14
Data,Outgoing,331,2010-10-14 05:30:49
Data,Outgoing,24,2010-10-14 05:53:15
Data,Outgoing,29,2010-10-14 06:30:33
SMS,Outgoing,0,2010-10-14 06:30:37
Data,Outgoing,21,2010-10-14 06:53:16
SMS,Incoming,0,2010-10-14 06:58:00
SMS,Incoming,0,2010-10-14 07:08:31
Voice,Outgoing,48,2010-10-14 07:11:23
Voice,Outgoing,43,2010-10-14 07:18:12
Data,Outgoing,6,2010-10-14 07:30:54
Voice,Missed call,0,2010-10-14 07:37:02
Data,Outgoing,24,2010-10-14 07:53:17
SMS,Incoming,0,2010-10-14 07:58:26
SMS,Incoming,0,2010-10-14 08:08:37
Data,Outgoing,8,2010-10-14 08:08:44
Data,Outgoing,6,2010-10-14 08:31:02
Data,Outgoing,29,2010-10-14 08:53:18
Data,Outgoing,308,2010-10-14 08:55:10
Voice,Outgoing,11,2010-10-14 08:59:05
SMS,Outgoing,0,2010-10-14 09:03:20
SMS,Outgoing,0,2010-10-14 09:05:00
SMS,Incoming,0,2010-10-14 09:11:14
Data,Outgoing,65,2010-10-14 09:23:03
Voice,Outgoing,65,2010-10-14 09:25:48
SMS,Outgoing,0,2010-10-14 09:32:09
SMS,Outgoing,0,2010-10-14 09:36:26
SMS,Incoming,0,2010-10-14 09:37:08
Data,Outgoing,25,2010-10-14 09:53:19
Data,Outgoing,6,2010-10-14 10:23:10
Voice,Outgoing,309,2010-10-14 10:40:43
Data,Outgoing,20,2010-10-14 10:53:20
Voice,Outgoing,34,2010-10-14 10:53:26
Data,Outgoing,6,2010-10-14 11:23:17
Voice,Outgoing,15,2010-10-14 11:26:23
SMS,Incoming,0,2010-10-14 11:27:34
Data,Outgoing,22,2010-10-14 11:53:21
Data,Outgoing,6,2010-10-14 12:23:25
Data,Outgoing,29,2010-10-14 12:53:22
Data,Outgoing,6,2010-10-14 13:23:31
Data,Outgoing,28,2010-10-14 13:53:23
Data,Outgoing,6,2010-10-14 14:23:38
SMS,Incoming,0,2010-10-14 14:28:16
Data,Outgoing,30,2010-10-14 14:53:24
Data,Outgoing,6,2010-10-14 15:23:45
Data,Outgoing,29,2010-10-14 15:53:25
SMS,Outgoing,0,2010-10-14 15:59:07
SMS,Outgoing,0,2010-10-14 16:05:21
SMS,Incoming,0,2010-10-14 16:13:35
Data,Outgoing,6,2010-10-14 16:23:52
Voice,Missed call,0,2010-10-14 16:26:25
Data,Outgoing,28,2010-10-14 16:53:26
Data,Outgoing,6,2010-10-14 17:23:59
Data,Outgoing,105,2010-10-14 17:53:27
SMS,Incoming,0,2010-10-14 17:56:58
SMS,Outgoing,0,2010-10-14 18:18:25
Voice,Outgoing,28,2010-10-14 18:21:05
Data,Outgoing,8,2010-10-14 18:24:06
SMS,Outgoing,0,2010-10-14 18:40:40
Data,Outgoing,26,2010-10-14 18:53:28
SMS,Incoming,0,2010-10-14 19:04:45
Data,Outgoing,6,2010-10-14 19:24:14
Data,Outgoing,27,2010-10-14 19:53:29
Data,Outgoing,6,2010-10-14 20:24:20
SMS,Outgoing,0,2010-10-14 20:43:40
SMS,Outgoing,0,2010-10-14 20:46:25
SMS,Outgoing,0,2010-10-14 20:47:34
SMS,Incoming,0,2010-10-14 20:50:15
Data,Outgoing,23,2010-10-14 20:53:31
SMS,Outgoing,0,2010-10-14 21:11:08
Data,Outgoing,10,2010-10-14 21:24:26
SMS,Outgoing,0,2010-10-14 21:37:55
Data,Outgoing,34,2010-10-14 21:53:31
SMS,Incoming,0,2010-10-14 22:00:58
Data,Outgoing,6,2010-10-14 22:24:35
Data,Outgoing,17,2010-10-14 22:53:32
Data,Outgoing,6,2010-10-14 23:24:41
Data,Outgoing,30,2010-10-14 23:53:33
Data,Outgoing,7,2010-10-15 00:24:47
Data,Outgoing,19,2010-10-15 00:53:34
Data,Outgoing,6,2010-10-15 01:24:54
Data,Outgoing,18,2010-10-15 01:53:35
Data,Outgoing,6,2010-10-15 02:25:00
Data,Outgoing,18,2010-10-15 02:53:37
Data,Outgoing,6,2010-10-15 03:25:06
Data,Outgoing,19,2010-10-15 03:53:37
Data,Outgoing,6,2010-10-15 04:25:12
Data,Outgoing,23,2010-10-15 04:53:38
SMS,Incoming,0,2010-10-15 05:08:03
Data,Outgoing,6,2010-10-15 05:25:18
Data,Outgoing,24,2010-10-15 05:53:39
Data,Outgoing,6,2010-10-15 06:25:24
Voice,Outgoing,77,2010-10-15 07:10:51
Data,Outgoing,278,2010-10-15 07:12:13
Data,Outgoing,181,2010-10-15 07:17:47
Voice,Outgoing,135,2010-10-15 07:21:30
Data,Outgoing,16,2010-10-15 07:24:06
Data,Outgoing,6,2010-10-15 07:25:30
SMS,Incoming,0,2010-10-15 07:54:27
Data,Outgoing,34,2010-10-15 07:58:57
SMS,Outgoing,0,2010-10-15 08:06:00
SMS,Incoming,0,2010-10-15 08:08:32
SMS,Outgoing,0,2010-10-15 08:11:04
Voice,Outgoing,117,2010-10-15 08:13:35
Data,Outgoing,27,2010-10-15 08:15:03
SMS,Incoming,0,2010-10-15 08:35:24
SMS,Outgoing,0,2010-10-15 08:37:28
SMS,Incoming,0,2010-10-15 08:37:59
Data,Outgoing,6,2010-10-15 08:59:15
Data,Outgoing,25,2010-10-15 09:15:04
Data,Outgoing,6,2010-10-15 09:59:22
Data,Outgoing,23,2010-10-15 10:15:05
SMS,Incoming,0,2010-10-15 10:21:03
Data,Outgoing,9,2010-10-15 10:21:09
Data,Outgoing,26,2010-10-15 10:21:35
SMS,Outgoing,0,2010-10-15 10:22:46
Voice,Incoming,92,2010-10-15 10:34:18
Data,Outgoing,6,2010-10-15 10:59:28
Voice,Outgoing,105,2010-10-15 11:04:21
Data,Outgoing,24,2010-10-15 11:15:06
Data,Outgoing,6,2010-10-15 11:59:35
Voice,Outgoing,0,2010-10-15 12:12:04
Data,Outgoing,88,2010-10-15 12:15:07
Voice,Outgoing,149,2010-10-15 12:21:55
Data,Outgoing,49,2010-10-15 12:39:43
Data,Outgoing,6,2010-10-15 13:39:53
Voice,Missed call,0,2010-10-15 14:04:11
Voice,Outgoing,842,2010-10-15 14:10:43
Voice,Missed call,0,2010-10-15 14:27:42
Data,Outgoing,7,2010-10-15 14:40:00
Voice,Outgoing,164,2010-10-15 14:44:20
Data,Outgoing,7,2010-10-15 15:40:08
Voice,Outgoing,0,2010-10-15 16:17:48
Voice,Outgoing,0,2010-10-15 16:25:50
Voice,Outgoing,133,2010-10-15 16:26:13
Data,Outgoing,6,2010-10-15 16:40:16
SMS,Outgoing,0,2010-10-15 17:04:20
Voice,Outgoing,10,2010-10-15 17:20:52
SMS,Incoming,0,2010-10-15 17:25:24
Voice,Incoming,489,2010-10-15 17:27:26
Data,Outgoing,7,2010-10-15 17:40:23
Voice,Incoming,127,2010-10-15 17:56:00
Data,Outgoing,26,2010-10-15 17:58:35
Data,Outgoing,21,2010-10-15 17:59:03
Data,Outgoing,23,2010-10-15 18:13:36
Data,Outgoing,27,2010-10-15 18:28:37
Data,Outgoing,6,2010-10-15 18:40:29
Voice,Incoming,43,2010-10-15 18:42:04
Data,Outgoing,21,2010-10-15 18:43:38
Data,Outgoing,26,2010-10-15 18:58:39
Data,Outgoing,22,2010-10-15 19:13:40
Data,Outgoing,24,2010-10-15 19:28:41
Data,Outgoing,6,2010-10-15 19:40:35
Data,Outgoing,21,2010-10-15 19:43:42
SMS,Incoming,0,2010-10-15 19:51:03
Data,Outgoing,7,2010-10-15 19:51:09
SMS,Outgoing,0,2010-10-15 19:58:30
Data,Outgoing,24,2010-10-15 19:58:43
Data,Outgoing,27,2010-10-15 20:13:44
Data,Outgoing,24,2010-10-15 20:28:45
Data,Outgoing,6,2010-10-15 20:40:41
Data,Outgoing,23,2010-10-15 20:43:46
Data,Outgoing,8,2010-10-15 20:48:56
Data,Outgoing,24,2010-10-15 20:58:47
Data,Outgoing,22,2010-10-15 21:13:48
Data,Outgoing,24,2010-10-15 21:28:49
Data,Outgoing,309,2010-10-15 21:30:39
SMS,Outgoing,0,2010-10-15 21:33:19
SMS,Outgoing,0,2010-10-15 21:36:05
Data,Outgoing,22,2010-10-15 21:43:50
SMS,Outgoing,0,2010-10-15 21:51:20
Data,Outgoing,6,2010-10-15 21:51:40
SMS,Incoming,0,2010-10-15 22:13:56
Data,Outgoing,6,2010-10-15 22:30:46
SMS,Outgoing,0,2010-10-15 22:32:17
SMS,Incoming,0,2010-10-15 22:35:20
Data,Outgoing,25,2010-10-15 22:43:51
Data,Outgoing,6,2010-10-15 23:30:53
Data,Outgoing,25,2010-10-15 23:43:52
Data,Outgoing,6,2010-10-16 00:31:00
Data,Outgoing,19,2010-10-16 00:43:53
Data,Outgoing,6,2010-10-16 01:31:06
Data,Outgoing,21,2010-10-16 01:43:54
Data,Outgoing,6,2010-10-16 02:31:13
Data,Outgoing,21,2010-10-16 02:43:55
Data,Outgoing,6,2010-10-16 03:31:20
Data,Outgoing,24,2010-10-16 03:43:56
Data,Outgoing,6,2010-10-16 04:31:27
Data,Outgoing,25,2010-10-16 04:43:57
Data,Outgoing,6,2010-10-16 05:31:33
Data,Outgoing,25,2010-10-16 05:43:58
Data,Outgoing,6,2010-10-16 06:31:39
SMS,Incoming,0,2010-10-16 06:34:48
Data,Outgoing,22,2010-10-16 06:43:59
Data,Outgoing,5,2010-10-16 07:31:45
Voice,Incoming,604,2010-10-16 07:37:49
Data,Outgoing,27,2010-10-16 07:44:00
Data,Outgoing,281,2010-10-16 07:48:25
SMS,Outgoing,0,2010-10-16 07:52:45
Data,Outgoing,7,2010-10-16 07:53:13
SMS,Outgoing,0,2010-10-16 07:55:44
SMS,Incoming,0,2010-10-16 07:59:28
Voice,Outgoing,0,2010-10-16 08:00:04
SMS,Incoming,0,2010-10-16 08:10:08
Voice,Outgoing,583,2010-10-16 08:43:24
Data,Outgoing,28,2010-10-16 08:44:01
Data,Outgoing,7,2010-10-16 08:48:32
SMS,Incoming,0,2010-10-16 08:56:07
Data,Outgoing,8,2010-10-16 08:56:14
Voice,Outgoing,79,2010-10-16 08:56:40
Data,Outgoing,31,2010-10-16 09:00:43
SMS,Outgoing,0,2010-10-16 09:00:44
SMS,Incoming,0,2010-10-16 09:26:16
Data,Outgoing,24,2010-10-16 09:44:02
Voice,Outgoing,0,2010-10-16 09:47:17
Voice,Incoming,109,2010-10-16 10:01:43
Data,Outgoing,24,2010-10-16 10:44:03
Data,Outgoing,24,2010-10-16 11:44:04
Voice,Outgoing,0,2010-10-16 11:46:21
Voice,Outgoing,0,2010-10-16 11:47:19
Voice,Outgoing,0,2010-10-16 11:49:57
Data,Outgoing,222,2010-10-16 11:50:50
Data,Outgoing,24,2010-10-16 12:44:05
SMS,Incoming,0,2010-10-16 12:57:18
Data,Outgoing,7,2010-10-16 12:57:24
Voice,Missed call,0,2010-10-16 12:57:36
Data,Outgoing,99576,2010-10-16 13:00:51
Voice,Outgoing,0,2010-10-16 14:44:51
Voice,Outgoing,124,2010-10-16 14:47:26
Voice,Incoming,139,2010-10-16 14:49:42
Voice,Outgoing,0,2010-10-16 14:53:36
SMS,Incoming,0,2010-10-16 15:35:17
SMS,Outgoing,0,2010-10-16 15:37:31
SMS,Incoming,0,2010-10-16 17:18:55
SMS,Incoming,0,2010-10-16 17:47:22
SMS,Outgoing,0,2010-10-16 19:31:09
SMS,Incoming,0,2010-10-16 19:50:19
SMS,Incoming,0,2010-10-16 21:18:07
SMS,Incoming,0,2010-10-16 22:39:18
Voice,Missed call,0,2010-10-17 07:51:02
Voice,Outgoing,0,2010-10-17 09:17:48
Voice,Incoming,30,2010-10-17 09:48:31
SMS,Incoming,0,2010-10-17 09:54:47
SMS,Outgoing,0,2010-10-17 10:10:55
Voice,Outgoing,254,2010-10-17 12:09:11
SMS,Outgoing,0,2010-10-17 13:05:45
Voice,Outgoing,52,2010-10-17 13:08:04
Voice,Outgoing,0,2010-10-17 15:11:45
SMS,Outgoing,0,2010-10-17 15:15:05
SMS,Incoming,0,2010-10-17 15:21:22
Data,Outgoing,25,2010-10-17 16:44:33
Data,Outgoing,6,2010-10-17 17:01:09
Data,Outgoing,12,2010-10-17 17:02:14
Data,Outgoing,8,2010-10-17 17:03:22
Data,Outgoing,8,2010-10-17 17:22:20
Data,Outgoing,5,2010-10-17 17:31:16
Voice,Incoming,65,2010-10-17 17:40:06
Voice,Outgoing,390,2010-10-17 17:43:23
Data,Outgoing,21,2010-10-17 17:44:34
Data,Outgoing,6,2010-10-17 17:52:21
Voice,Outgoing,32,2010-10-17 18:09:28
SMS,Outgoing,0,2010-10-17 18:21:13
SMS,Incoming,0,2010-10-17 18:21:27
Data,Outgoing,6,2010-10-17 18:22:22
Data,Outgoing,21,2010-10-17 18:44:35
SMS,Incoming,0,2010-10-17 18:51:23
Data,Outgoing,6,2010-10-17 18:52:22
SMS,Outgoing,0,2010-10-17 18:56:42
SMS,Outgoing,0,2010-10-17 19:03:33
SMS,Incoming,0,2010-10-17 19:08:29
SMS,Incoming,0,2010-10-17 19:08:39
Data,Outgoing,6,2010-10-17 19:22:22
SMS,Outgoing,0,2010-10-17 19:25:58
SMS,Outgoing,0,2010-10-17 19:27:10
SMS,Incoming,0,2010-10-17 19:27:19
Voice,Outgoing,213,2010-10-17 19:34:09
Data,Outgoing,2034,2010-10-17 19:44:36
SMS,Outgoing,0,2010-10-17 20:00:49
Data,Outgoing,6,2010-10-17 20:22:22
SMS,Outgoing,0,2010-10-17 20:24:08
SMS,Incoming,0,2010-10-17 20:27:40
SMS,Outgoing,0,2010-10-17 20:30:55
Data,Outgoing,5739,2010-10-17 20:43:07
SMS,Outgoing,0,2010-10-17 21:35:55
SMS,Incoming,0,2010-10-17 21:48:00
SMS,Outgoing,0,2010-10-17 21:54:05
SMS,Incoming,0,2010-10-17 22:01:48
Data,Outgoing,6,2010-10-17 22:22:23
SMS,Outgoing,0,2010-10-17 22:24:52
SMS,Outgoing,0,2010-10-17 22:29:41
Data,Outgoing,8,2010-10-17 22:48:09
Data,Outgoing,313,2010-10-17 22:48:22
SMS,Outgoing,0,2010-10-18 00:24:52
Data,Outgoing,6,2010-10-18 02:48:32
Data,Outgoing,6,2010-10-18 02:52:25
Data,Outgoing,6,2010-10-18 03:22:25
Data,Outgoing,6,2010-10-18 03:52:25
Data,Outgoing,6,2010-10-18 04:22:25
Data,Outgoing,7,2010-10-18 04:52:25
SMS,Incoming,0,2010-10-18 05:21:39
Data,Outgoing,5,2010-10-18 05:22:25
Data,Outgoing,6,2010-10-18 05:52:25
Data,Outgoing,6,2010-10-18 06:22:26
Voice,Missed call,0,2010-10-18 06:31:08
Voice,Outgoing,0,2010-10-18 06:36:05
SMS,Outgoing,0,2010-10-18 06:46:14
Voice,Missed call,0,2010-10-18 06:46:47
Voice,Outgoing,36,2010-10-18 06:48:02
Data,Outgoing,6,2010-10-18 06:52:26
Voice,Outgoing,115,2010-10-18 07:00:25
Data,Outgoing,6,2010-10-18 07:22:26
Data,Outgoing,10,2010-10-18 07:25:28
Data,Outgoing,6,2010-10-18 07:25:41
SMS,Incoming,0,2010-10-18 07:26:32
Data,Outgoing,13,2010-10-18 07:27:08
SMS,Outgoing,0,2010-10-18 07:34:56
SMS,Outgoing,0,2010-10-18 07:36:46
Data,Outgoing,8,2010-10-18 07:51:37
SMS,Incoming,0,2010-10-18 07:51:53
Data,Outgoing,7,2010-10-18 07:52:25
SMS,Incoming,0,2010-10-18 08:13:43
Voice,Outgoing,38,2010-10-18 08:19:14
Data,Outgoing,6,2010-10-18 08:22:25
SMS,Outgoing,0,2010-10-18 08:38:03
Voice,Incoming,73,2010-10-18 08:42:17
Voice,Incoming,342,2010-10-18 08:47:10
Data,Outgoing,7,2010-10-18 08:52:26
SMS,Outgoing,0,2010-10-18 08:53:59
SMS,Incoming,0,2010-10-18 08:57:18
Data,Outgoing,27,2010-10-18 09:11:49
SMS,Incoming,0,2010-10-18 09:15:29
SMS,Incoming,0,2010-10-18 10:02:00
Data,Outgoing,160,2010-10-18 10:29:10
Voice,Incoming,99,2010-10-18 11:04:34
Data,Outgoing,72,2010-10-18 11:18:30
SMS,Outgoing,0,2010-10-18 11:19:28
SMS,Incoming,0,2010-10-18 12:01:51
Voice,Incoming,30,2010-10-18 13:11:54
Data,Outgoing,7,2010-10-18 13:51:17
Voice,Incoming,131,2010-10-18 14:14:13
Voice,Incoming,33,2010-10-18 16:23:58
Voice,Outgoing,310,2010-10-18 18:51:26
SMS,Outgoing,0,2010-10-18 19:00:19
SMS,Incoming,0,2010-10-18 19:07:31
Voice,Incoming,211,2010-10-18 19:08:58
SMS,Incoming,0,2010-10-18 19:37:31
SMS,Outgoing,0,2010-10-18 21:11:38
SMS,Incoming,0,2010-10-19 07:02:09
SMS,Outgoing,0,2010-10-19 07:31:07
SMS,Outgoing,0,2010-10-19 07:39:13
SMS,Outgoing,0,2010-10-19 07:41:28
SMS,Incoming,0,2010-10-19 08:27:57
Voice,Outgoing,181,2010-10-19 09:07:37
SMS,Incoming,0,2010-10-19 10:07:08
Voice,Outgoing,59,2010-10-19 10:18:36
Voice,Outgoing,1,2010-10-19 10:40:35
SMS,Outgoing,0,2010-10-19 10:41:18
Voice,Incoming,8,2010-10-19 11:32:34
Voice,Outgoing,0,2010-10-19 11:33:26
Voice,Incoming,16,2010-10-19 11:33:52
SMS,Outgoing,0,2010-10-19 11:34:49
SMS,Outgoing,0,2010-10-19 14:33:29
SMS,Outgoing,0,2010-10-19 15:17:35
SMS,Incoming,0,2010-10-19 15:18:56
Data,Outgoing,206,2010-10-19 15:29:03
SMS,Outgoing,0,2010-10-19 15:33:05
Voice,Outgoing,4,2010-10-19 15:33:16
