"_time","bits_transferred"
1120459800.0,7768191508
1120460100.0,8065688092
1120460400.0,8132506942
1120460700.0,8074814289
1120461000.0,8032389133
1120461300.0,8288551142
1120461600.0,8016792013
1120461900.0,7838381516
1120462200.0,7848624564
1120462500.0,7808051814
1120462800.0,7640956288
1120463100.0,7771714743
1120463400.0,7824057203
1120463700.0,7926492748
1120464000.0,7844223274
1120464300.0,7798464954
1120464600.0,7909132364
1120464900.0,7769895510
1120465200.0,8005115908
1120465500.0,8099184522
1120465800.0,8178252032
1120466100.0,7854514898
1120466400.0,7870837432
1120466700.0,7768207191
1120467000.0,7767261505
1120467300.0,7998797368
1120467600.0,8126787297
1120467900.0,8072239750
1120468200.0,8058827963
1120468500.0,8117827998
1120468800.0,8233593967
1120469100.0,8580409849
1120469400.0,8661250857
1120469700.0,8630838365
1120470000.0,8284458065
1120470300.0,8407528100
1120470600.0,8358807440
1120470900.0,8116550418
1120471200.0,8252193427
1120471500.0,8260109006
1120471800.0,8370048137
1120472100.0,8122048004
1120472400.0,8139331701
1120472700.0,8243352808
1120473000.0,8166328177
1120473300.0,8106805403
1120473600.0,8043591564
1120473900.0,7821172751
1120474200.0,8208588147
1120474500.0,8121162738
1120474800.0,8117189085
1120475100.0,7884002074
1120475400.0,7560972457
1120475700.0,7476988764
1120476000.0,7656314238
1120476300.0,7580645016
1120476600.0,7559271214
1120476900.0,7701583750
1120477200.0,7687687585
1120477500.0,7417651918
1120477800.0,7470899877
1120478100.0,7111530017
1120478400.0,6873061680
1120478700.0,6905577305
1120479000.0,6904571167
1120479300.0,6726789733
1120479600.0,6632205053
1120479900.0,6551466462
1120480200.0,6491080424
1120480500.0,6407374383
1120480800.0,6314567248
1120481100.0,6186382183
1120481400.0,6004709088
1120481700.0,5687433098
1120482000.0,5505022054
1120482300.0,5375373411
1120482600.0,5256306344
1120482900.0,5087604527
1120483200.0,5193354276
1120483500.0,4950914873
1120483800.0,4671610754
1120484100.0,4573480222
1120484400.0,4426470429
1120484700.0,4249789594
1120485000.0,4430518626
1120485300.0,4245384227
1120485600.0,4256094968
1120485900.0,4183051615
1120486200.0,4101992252
1120486500.0,4141054370
1120486800.0,4223656683
1120487100.0,4246201962
1120487400.0,4121608459
1120487700.0,3978349910
1120488000.0,3858184729
1120488300.0,4047904176
1120488600.0,4068744847
1120488900.0,3987571624
1120489200.0,3878144493
1120489500.0,3868431814
1120489800.0,4101012243
1120490100.0,3889797599
1120490400.0,3842960449
1120490700.0,3871731767
1120491000.0,3784645843
1120491300.0,3688122140
1120491600.0,3861969082
1120491900.0,3812303927
1120492200.0,3674711546
1120492500.0,3776644819
1120492800.0,3755972481
1120493100.0,3675383338
1120493400.0,3698501390
1120493700.0,3792734686
1120494000.0,3736288673
1120494300.0,3614913668
1120494600.0,3699793548
1120494900.0,3592510761
1120495200.0,3591771892
1120495500.0,3645004424
1120495800.0,3572010841
1120496100.0,3519285770
1120496400.0,3445031933
1120496700.0,3686443971
1120497000.0,3539587713
1120497300.0,3720464553
1120497600.0,3631935600
1120497900.0,3514267758
1120498200.0,3499166754
1120498500.0,3436200709
1120498800.0,3629998555
1120499100.0,4289684752
1120499400.0,3513774155
1120499700.0,3359860710
1120500000.0,3219771093
1120500300.0,3056833808
1120500600.0,3158507909
1120500900.0,2920310141
1120501200.0,2838460284
1120501500.0,2696073722
1120501800.0,2611496897
1120502100.0,2454726588
1120502400.0,2655712167
1120502700.0,2866248790
1120503000.0,2491707551
1120503300.0,2554075303
1120503600.0,2568543607
1120503900.0,2459296387
1120504200.0,2592612803
1120504500.0,2504672038
1120504800.0,2531324405
1120505100.0,2302731676
1120505400.0,2293596156
1120505700.0,2222802214
1120506000.0,2245041785
1120506300.0,2204358494
1120506600.0,2071861555
1120506900.0,2048213828
1120507200.0,1990782546
1120507500.0,2087374153
1120507800.0,2170622531
1120508100.0,2042751507
1120508400.0,1849873197
1120508700.0,1900348400
1120509000.0,1824232445
1120509300.0,1728348100
1120509600.0,1906464189
1120509900.0,1840821911
1120510200.0,1785891009
1120510500.0,1801491724
1120510800.0,1750193785
1120511100.0,1701381669
1120511400.0,1843304652
1120511700.0,1768615451
1120512000.0,1766211503
1120512300.0,1766891608
1120512600.0,1655728915
1120512900.0,1610045768
1120513200.0,1795514707
1120513500.0,1752732500
1120513800.0,1761988985
1120514100.0,1827074747
1120514400.0,1737087749
1120514700.0,1602374210
1120515000.0,1731498080
1120515300.0,1665589652
1120515600.0,1513695415
1120515900.0,1559177156
1120516200.0,1532214669
1120516500.0,1555647529
1120516800.0,1660592386
1120517100.0,1623123861
1120517400.0,1649027176
1120517700.0,1591931398
1120518000.0,1597437349
1120518300.0,1572374106
1120518600.0,1647813049
1120518900.0,1609569072
1120519200.0,1492219163
1120519500.0,1475253446
1120519800.0,1476675074
1120520100.0,1517925933
1120520400.0,1565472465
1120520700.0,1505921802
1120521000.0,1467929822
1120521300.0,1446192075
1120521600.0,1430186836
1120521900.0,1511972187
1120522200.0,1506806883
1120522500.0,1551410700
1120522800.0,1493478243
1120523100.0,1491483156
1120523400.0,1536930804
1120523700.0,1686718597
1120524000.0,1732372773
1120524300.0,1651857911
1120524600.0,1712515793
1120524900.0,1633377941
1120525200.0,1609597473
1120525500.0,1718081472
1120525800.0,1825085337
1120526100.0,1950832403
1120526400.0,1878691354
1120526700.0,1954920350
1120527000.0,2021120061
1120527300.0,2240343463
1120527600.0,2376231007
1120527900.0,2418804599
1120528200.0,2460346628
1120528500.0,2612323593
1120528800.0,2770238266
1120529100.0,2886836457
1120529400.0,2812792199
1120529700.0,2980345753
1120530000.0,3069864805
1120530300.0,3178886022
1120530600.0,3327241711
1120530900.0,3625822868
1120531200.0,3642001592
1120531500.0,3915465853
1120531800.0,4001029354
1120532100.0,4336377974
1120532400.0,4515936711
1120532700.0,4744368714
1120533000.0,4916375519
1120533300.0,5250075966
1120533600.0,5223459240
1120533900.0,5408765484
1120534200.0,5532451689
1120534500.0,5807015679
1120534800.0,6148906718
1120535100.0,6294322421
1120535400.0,6398170500
1120535700.0,6377993051
1120536000.0,6462729909
1120536300.0,6909869668
1120536600.0,6822158160
1120536900.0,6844276442
1120537200.0,6947384798
1120537500.0,7131878936
1120537800.0,7183630528
1120538100.0,6858380712
1120538400.0,6778477357
1120538700.0,6700229854
1120539000.0,6944128254
1120539300.0,7303652119
1120539600.0,7128615830
1120539900.0,7261603368
1120540200.0,7587743326
1120540500.0,7596193226
1120540800.0,7428140833
1120541100.0,7734919567
1120541400.0,7777702939
1120541700.0,7932335428
1120542000.0,7892816004
1120542300.0,7908852540
1120542600.0,8161241548
1120542900.0,7918675821
1120543200.0,8142153947
1120543500.0,7918708891
1120543800.0,8191529624
1120544100.0,8191473223
1120544400.0,8095119403
1120544700.0,8247016396
1120545000.0,8368308299
1120545300.0,8067969614
1120545600.0,8002561228
1120545900.0,7956144071
1120546200.0,7906539111
1120546500.0,8115257114
1120546800.0,7868610347
1120547100.0,7833774266
1120547400.0,7705161963
1120547700.0,7640728619
1120548000.0,7408887320
1120548300.0,7507113733
1120548600.0,7489539362
1120548900.0,7434915486
1120549200.0,7481416743
1120549500.0,7536254345
1120549800.0,7555566607
1120550100.0,7589478523
1120550400.0,7878489409
1120550700.0,7938160797
1120551000.0,7717739617
1120551300.0,7818587134
1120551600.0,7877831205
1120551900.0,7917130382
1120552200.0,8136009907
1120552500.0,7895256556
1120552800.0,7789318539
1120553100.0,8046363608
1120553400.0,7998710821
1120553700.0,8039871837
1120554000.0,8070529393
1120554300.0,7750494620
1120554600.0,7925021431
1120554900.0,7886352826
1120555200.0,7849900884
1120555500.0,7762418616
1120555800.0,7664520234
1120556100.0,7808260126
1120556400.0,7996317884
1120556700.0,7993769053
1120557000.0,7955432619
1120557300.0,7693455230
1120557600.0,7793151945
1120557900.0,7827037401
1120558200.0,7967947173
1120558500.0,7857868757
1120558800.0,7629747312
1120559100.0,7766994754
1120559400.0,7582947596
1120559700.0,7639829393
1120560000.0,7500862847
1120560300.0,7728436356
1120560600.0,8012288095
1120560900.0,7928403310
1120561200.0,7699957382
1120561500.0,7534809223
1120561800.0,7454186730
1120562100.0,7466246711
1120562400.0,7109894840
1120562700.0,7275078267
1120563000.0,6764583112
1120563300.0,6634730949
1120563600.0,6497928673
1120563900.0,6532143349
1120564200.0,6275117774
1120564500.0,6326212957
1120564800.0,6185083796
1120565100.0,6199724943
1120565400.0,5996986228
1120565700.0,5954243477
1120566000.0,6021292673
1120566300.0,5919721032
1120566600.0,5809131610
1120566900.0,5572450057
1120567200.0,5493738690
1120567500.0,5366878916
1120567800.0,5287934559
1120568100.0,5177293682
1120568400.0,4997634595
1120568700.0,4878717680
1120569000.0,4571322568
1120569300.0,4551826278
1120569600.0,4543242910
1120569900.0,4342546851
1120570200.0,4257102700
1120570500.0,4237862578
1120570800.0,4078172578
1120571100.0,4118888202
1120571400.0,4108169461
1120571700.0,4147993121
1120572000.0,4014898910
1120572300.0,4114875357
1120572600.0,3934377033
1120572900.0,3886452517
1120573200.0,3880531227
1120573500.0,3864472741
1120573800.0,3898204124
1120574100.0,3967866013
1120574400.0,3917517800
1120574700.0,4107153316
1120575000.0,4005259686
1120575300.0,3981310036
1120575600.0,3828055895
1120575900.0,3780791664
1120576200.0,3686045903
1120576500.0,3654873125
1120576800.0,3782607133
1120577100.0,3690946755
1120577400.0,3665257235
1120577700.0,3606666088
1120578000.0,3576718094
1120578300.0,3499103387
1120578600.0,3679896208
1120578900.0,3573737836
1120579200.0,3584563919
1120579500.0,3739113236
1120579800.0,3477198205
1120580100.0,3396528009
1120580400.0,3625896892
1120580700.0,3456574398
1120581000.0,3479319621
1120581300.0,3439246846
1120581600.0,3324474721
1120581900.0,3292943077
1120582200.0,3494381027
1120582500.0,3378827393
1120582800.0,3274870091
1120583100.0,3306785548
1120583400.0,3231723298
1120583700.0,3220102052
1120584000.0,3327881603
1120584300.0,3087678961
1120584600.0,2979818533
1120584900.0,2957244893
1120585200.0,2874240082
1120585500.0,2861336319
1120585800.0,2851304921
1120586100.0,2792251002
1120586400.0,2634498743
1120586700.0,2661857344
1120587000.0,2558137170
1120587300.0,2606292641
1120587600.0,2499625142
1120587900.0,2495325178
1120588200.0,2540287484
1120588500.0,2436086711
1120588800.0,2357636259
1120589100.0,2398168068
1120589400.0,2401262276
1120589700.0,2342656249
1120590000.0,2194726998
1120590300.0,2155629110
1120590600.0,2145351307
1120590900.0,2275866967
1120591200.0,2348490856
1120591500.0,2161722945
1120591800.0,2035026844
1120592100.0,2001791244
1120592400.0,2031253747
1120592700.0,2097011036
1120593000.0,2119448121
1120593300.0,1980688504
1120593600.0,1958667011
1120593900.0,1854141318
1120594200.0,1806386035
1120594500.0,1876900350
1120594800.0,1775236992
1120595100.0,1773419723
1120595400.0,1744896447
1120595700.0,1733425671
1120596000.0,1697682589
1120596300.0,1886111314
1120596600.0,1900104837
1120596900.0,1838903957
1120597200.0,1847158072
1120597500.0,1834553252
1120597800.0,1769706369
1120598100.0,1795076297
1120598400.0,1703238751
1120598700.0,1705135395
1120599000.0,1768920155
1120599300.0,1724211315
1120599600.0,1684049810
1120599900.0,1804799139
1120600200.0,1776213415
1120600500.0,1595683567
1120600800.0,1585985147
1120601100.0,1559160206
1120601400.0,1549108296
1120601700.0,1628294019
1120602000.0,1636226455
1120602300.0,1703659045
1120602600.0,1773729705
1120602900.0,1714132569
1120603200.0,1687696012
1120603500.0,1747180994
1120603800.0,1671219427
1120604100.0,1581123781
1120604400.0,1578105507
1120604700.0,1484509225
1120605000.0,1535411374
1120605300.0,1634677276
1120605600.0,1613269997
1120605900.0,1601467559
1120606200.0,1652567748
1120606500.0,1547593064
1120606800.0,1730325062
1120607100.0,1808539882
1120607400.0,1675143966
1120607700.0,1618658270
1120608000.0,1646148569
1120608300.0,1746604827
1120608600.0,2320050698
1120608900.0,2171444083
1120609200.0,1849910560
1120609500.0,1915895201
1120609800.0,1783075254
1120610100.0,1762754236
1120610400.0,1786506076
1120610700.0,2049765747
1120611000.0,2040946595
1120611300.0,2023398962
1120611600.0,2077865365
1120611900.0,2248920542
1120612200.0,2546660247
1120612500.0,2381945729
1120612800.0,2472699162
1120613100.0,2602732310
1120613400.0,2582935419
1120613700.0,2635329256
1120614000.0,2790019239
1120614300.0,2859740207
1120614600.0,3023904988
1120614900.0,3203363052
1120615200.0,3439122927
1120615500.0,3445169297
1120615800.0,3628362814
1120616100.0,3882303073
1120616400.0,4036861349
1120616700.0,3939328020
1120617000.0,4057081342
1120617300.0,4398838451
1120617600.0,4736644740
1120617900.0,4904878288
1120618200.0,5019506299
1120618500.0,5338154081
1120618800.0,5291705032
1120619100.0,5545645048
1120619400.0,5818592498
1120619700.0,5909963533
1120620000.0,5897143557
1120620300.0,6198832101
1120620600.0,6243439030
1120620900.0,6448920817
1120621200.0,6504709901
1120621500.0,6690309168
1120621800.0,6512135284
1120622100.0,6563117387
1120622400.0,6840677019
1120622700.0,6785827809
1120623000.0,7111681308
1120623300.0,7273316664
1120623600.0,7228847469
1120623900.0,7253252519
1120624200.0,7353869175
1120624500.0,7310041762
1120624800.0,7615068688
1120625100.0,7447823559
1120625400.0,7324331995
1120625700.0,7186145421
1120626000.0,7360889963
1120626300.0,7792898247
1120626600.0,7700584559
1120626900.0,7780434805
1120627200.0,7456426695
1120627500.0,7748458987
1120627800.0,7815049330
1120628100.0,7805527540
1120628400.0,8128336527
1120628700.0,8014447363
1120629000.0,7571242545
1120629300.0,7536712332
1120629600.0,7947354420
1120629900.0,8312407481
1120630200.0,8060068057
1120630500.0,7763700436
1120630800.0,8033589592
1120631100.0,8225513602
1120631400.0,8051555331
1120631700.0,7924463900
1120632000.0,7948154934
1120632300.0,7954967249
1120632600.0,7918293204
1120632900.0,8007389414
1120633200.0,8101981463
1120633500.0,8234755948
1120633800.0,7678231412
1120634100.0,7956907303
1120634400.0,7962347585
1120634700.0,7902797164
1120635000.0,7888785526
1120635300.0,7966038838
1120635600.0,7972593504
1120635900.0,8023942901
1120636200.0,8282671769
1120636500.0,8600275109
1120636800.0,8224243973
1120637100.0,8225381987
1120637400.0,8031628854
1120637700.0,7814891285
1120638000.0,8034414232
1120638300.0,8165777899
1120638600.0,8248922086
1120638900.0,8243200227
1120639200.0,8130427776
1120639500.0,7977489287
1120639800.0,7972585797
1120640100.0,7819965608
1120640400.0,7854794901
1120640700.0,7850788027
1120641000.0,7848331389
1120641300.0,7976278891
1120641600.0,7821757389
1120641900.0,7929134931
1120642200.0,8112505293
1120642500.0,8200116979
1120642800.0,8258674931
1120643100.0,8088800838
1120643400.0,8177710825
1120643700.0,8144303026
1120644000.0,8255972794
1120644300.0,7949731706
1120644600.0,7727966123
1120644900.0,7565815504
1120645200.0,7616694325
1120645500.0,7411118471
1120645800.0,7194943260
1120646100.0,7104747422
1120646400.0,7051358119
1120646700.0,7221988792
1120647000.0,7161591390
1120647300.0,6976993330
1120647600.0,6828117642
1120647900.0,6556664411
1120648200.0,6720347193
1120648500.0,6742018297
1120648800.0,6511320772
1120649100.0,6449231798
1120649400.0,6355638900
1120649700.0,6270802758
1120650000.0,6063256142
1120650300.0,5950238584
1120650600.0,5883009500
1120650900.0,5904808925
1120651200.0,5654021462
1120651500.0,5355948001
1120651800.0,5400944252
1120652100.0,5452018528
1120652400.0,5124106375
1120652700.0,4979197586
1120653000.0,5076209449
1120653300.0,4992080234
1120653600.0,4732235927
1120653900.0,4676269067
1120654200.0,4588595997
1120654500.0,4331205559
1120654800.0,4367672246
1120655100.0,4174315781
1120655400.0,4173134784
1120655700.0,4194432906
1120656000.0,4160120588
1120656300.0,4479158622
1120656600.0,4283671864
1120656900.0,4498937773
1120657200.0,4491069959
1120657500.0,4337177641
1120657800.0,3997492102
1120658100.0,4296899287
1120658400.0,4340305026
1120658700.0,4139486223
1120659000.0,4182749536
1120659300.0,4007855727
1120659600.0,4294900948
1120659900.0,3941097992
1120660200.0,3979918997
1120660500.0,3882040164
1120660800.0,3841253963
1120661100.0,3802719699
1120661400.0,3854361801
1120661700.0,3898339387
1120662000.0,3847918081
1120662300.0,3772324093
1120662600.0,3783557741
1120662900.0,3816860962
1120663200.0,3837373489
1120663500.0,3850819356
1120663800.0,3847906935
1120664100.0,3701076112
1120664400.0,3771042022
1120664700.0,3714451171
1120665000.0,3467920920
1120665300.0,3492624523
1120665600.0,3451059328
1120665900.0,3337532264
1120666200.0,3298284128
1120666500.0,3269764885
1120666800.0,3315007364
1120667100.0,3357103828
1120667400.0,3322263377
1120667700.0,3222573677
1120668000.0,3195611029
1120668300.0,3017352571
1120668600.0,3131276531
1120668900.0,3117659968
1120669200.0,2977378557
1120669500.0,2934464158
1120669800.0,2828706224
1120670100.0,2750197145
1120670400.0,2739586247
1120670700.0,2749162103
1120671000.0,2745750193
1120671300.0,2729980525
1120671600.0,2611425682
1120671900.0,2588218643
1120672200.0,2982473537
1120672500.0,3018143997
1120672800.0,2866172603
1120673100.0,2795710555
1120673400.0,2625279669
1120673700.0,2402527028
1120674000.0,2416056998
1120674300.0,2495208481
1120674600.0,2414589963
1120674900.0,2414154260
1120675200.0,2272953410
1120675500.0,2226337053
1120675800.0,2425980776
1120676100.0,2293194576
1120676400.0,2184934072
1120676700.0,2087411789
1120677000.0,2086011973
1120677300.0,2248034700
1120677600.0,2281669352
1120677900.0,2016963082
1120678200.0,1907592115
1120678500.0,1916171093
1120678800.0,1857829110
1120679100.0,1862444695
1120679400.0,2050412161
1120679700.0,1938652132
1120680000.0,1918468392
1120680300.0,1867943553
1120680600.0,1836144209
1120680900.0,1901195508
1120681200.0,1894376211
1120681500.0,1943567529
1120681800.0,1845347978
1120682100.0,1809437131
1120682400.0,1775310838
1120682700.0,1740270665
1120683000.0,1991948709
1120683300.0,1854960303
1120683600.0,1879806172
1120683900.0,1905065678
1120684200.0,1869716467
1120684500.0,1848739118
1120684800.0,1852620965
1120685100.0,1798479603
1120685400.0,1694480147
1120685700.0,1680466564
1120686000.0,1678216396
1120686300.0,1690232247
1120686600.0,1883836063
1120686900.0,1829916529
1120687200.0,1819842966
1120687500.0,1743542853
1120687800.0,1607289840
1120688100.0,1618906414
1120688400.0,1753438156
1120688700.0,1663645799
1120689000.0,1570884875
1120689300.0,1541597646
1120689600.0,1506747163
1120689900.0,1619170421
1120690200.0,1663518444
1120690500.0,1617770402
1120690800.0,1702465358
1120691100.0,1588527278
1120691400.0,1525514344
1120691700.0,1538640983
1120692000.0,1503138186
1120692300.0,1563690697
1120692600.0,1508496629
1120692900.0,1481644073
1120693200.0,1481866234
1120693500.0,1877028511
1120693800.0,1870623277
1120694100.0,1710084797
1120694400.0,1711021747
1120694700.0,1639127739
1120695000.0,1686519568
1120695300.0,1832956049
1120695600.0,1901726760
1120695900.0,1929750062
1120696200.0,1920347228
1120696500.0,2116631591
1120696800.0,2256442030
1120697100.0,2339771107
1120697400.0,2283108513
1120697700.0,2344830653
1120698000.0,2428022569
1120698300.0,2414358978
1120698600.0,2565406444
1120698900.0,2825370768
1120699200.0,2899887387
1120699500.0,2924805098
1120699800.0,3056882963
1120700100.0,3342393289
1120700400.0,3405039172
1120700700.0,3927761781
1120701000.0,3803782768
1120701300.0,3976165527
1120701600.0,4113194405
1120701900.0,4250666523
1120702200.0,4672720985
1120702500.0,4711531422
1120702800.0,4626901271
1120703100.0,4846735221
1120703400.0,4928429441
1120703700.0,5409435730
1120704000.0,5534953895
1120704300.0,5706575705
1120704600.0,5982836839
1120704900.0,6307971909
1120705200.0,6504475512
1120705500.0,6466003883
1120705800.0,6397251081
1120706100.0,6509473735
1120706400.0,6676294400
1120706700.0,6609038155
1120707000.0,6868057721
1120707300.0,6752208583
1120707600.0,6992029400
1120707900.0,6777119609
1120708200.0,6835063986
1120708500.0,7172917628
1120708800.0,7418136622
1120709100.0,7093237209
1120709400.0,7282230179
1120709700.0,7613441248
1120710000.0,7475437258
1120710300.0,7332730469
1120710600.0,7701779381
1120710900.0,7548451612
1120711200.0,7755123013
1120711500.0,7806389557
1120711800.0,7851404363
1120712100.0,7594376612
1120712400.0,7422581127
1120712700.0,7587634026
1120713000.0,7813781924
1120713300.0,7954042019
1120713600.0,7936319660
1120713900.0,8046303972
1120714200.0,8088791177
1120714500.0,8245605329
1120714800.0,8531330961
1120715100.0,8496218732
1120715400.0,8510211951
1120715700.0,8335005460
1120716000.0,8294244617
1120716300.0,8192643300
1120716600.0,8348311024
1120716900.0,8175275307
1120717200.0,8002250334
1120717500.0,7777542392
1120717800.0,7845590668
1120718100.0,7802335826
1120718400.0,7804999415
1120718700.0,7815486892
1120719000.0,7897058255
1120719300.0,7982187651
1120719600.0,7952248663
1120719900.0,8007114675
1120720200.0,7897871110
1120720500.0,7961970059
1120720800.0,8026993466
1120721100.0,7941376292
1120721400.0,7857891249
1120721700.0,7970893255
1120722000.0,7875968946
1120722300.0,7908882474
1120722600.0,8011815136
1120722900.0,8161816266
1120723200.0,7918206668
1120723500.0,8034636652
1120723800.0,8166169034
1120724100.0,8123125173
1120724400.0,8036626784
1120724700.0,7825278144
1120725000.0,7916496075
1120725300.0,7836051867
1120725600.0,7706942274
1120725900.0,7762037016
1120726200.0,7907192745
1120726500.0,7924811607
1120726800.0,7843093140
1120727100.0,7917563821
1120727400.0,7824598223
1120727700.0,7947266843
1120728000.0,7832234260
1120728300.0,7602115795
1120728600.0,7734162534
1120728900.0,7774325747
1120729200.0,7708210462
1120729500.0,7492198356
1120729800.0,7532349869
1120730100.0,7190913881
1120730400.0,7526319011
1120730700.0,7772803291
1120731000.0,7454481510
1120731300.0,7357049887
1120731600.0,7546433012
1120731900.0,7465457924
1120732200.0,7374611282
1120732500.0,7397855694
1120732800.0,7291271903
1120733100.0,7111846790
1120733400.0,6886282373
1120733700.0,7095274335
1120734000.0,6710533841
1120734300.0,6575374321
1120734600.0,6348677626
1120734900.0,6133279638
1120735200.0,6021780825
1120735500.0,6007308066
1120735800.0,6004185289
1120736100.0,5995614194
1120736400.0,5728440690
1120736700.0,5520452684
1120737000.0,5358893350
1120737300.0,5157491635
1120737600.0,5122501063
1120737900.0,4967799889
1120738200.0,5035354440
1120738500.0,4950300636
1120738800.0,4796255965
1120739100.0,4563129415
1120739400.0,4442996836
1120739700.0,4266933253
1120740000.0,4229686323
1120740300.0,4235715023
1120740600.0,4197313472
1120740900.0,3980238177
1120741200.0,4057073629
1120741500.0,3999127067
1120741800.0,4030154615
1120742100.0,3981236281
1120742400.0,3861266271
1120742700.0,3953273527
1120743000.0,4748968819
1120743300.0,4479766399
1120743600.0,4194836490
1120743900.0,4126704015
1120744200.0,4082409874
1120744500.0,4334210217
1120744800.0,3944534368
1120745100.0,3975865933
1120745400.0,3935722520
1120745700.0,3908188323
1120746000.0,3790133283
1120746300.0,3707692041
1120746600.0,3683550898
1120746900.0,3598728813
1120747200.0,3584844303
1120747500.0,3519407099
1120747800.0,3489850506
1120748100.0,3513074522
1120748400.0,3500532691
1120748700.0,3561363444
1120749000.0,3491514136
1120749300.0,3626346985
1120749600.0,3747387879
1120749900.0,3484336557
1120750200.0,3558769806
1120750500.0,3578504005
1120750800.0,3460884231
1120751100.0,3456118660
1120751400.0,3437675424
1120751700.0,3330895885
1120752000.0,3464863577
1120752300.0,3369991670
1120752600.0,3269457938
1120752900.0,3162364228
1120753200.0,3178257135
1120753500.0,3180810567
1120753800.0,3168723825
1120754100.0,2983037727
1120754400.0,2906253935
1120754700.0,2794298536
1120755000.0,2716876432
1120755300.0,2774349247
1120755600.0,2788992035
1120755900.0,2779299166
1120756200.0,2710715479
1120756500.0,2627537330
1120756800.0,2657934078
1120757100.0,2940261437
1120757400.0,2871022900
1120757700.0,2759618643
1120758000.0,2621947359
1120758300.0,2378240661
1120758600.0,2363994162
1120758900.0,2850404671
1120759200.0,2955325480
1120759500.0,2476387162
1120759800.0,2367986164
1120760100.0,2324019508
1120760400.0,2267773502
1120760700.0,2464216475
1120761000.0,2311767327
1120761300.0,2182947918
1120761600.0,2222380888
1120761900.0,2104308359
1120762200.0,2144574319
1120762500.0,2175718910
1120762800.0,2227142067
1120763100.0,2142566391
1120763400.0,2077208101
1120763700.0,2079443994
1120764000.0,2059688725
1120764300.0,2096336927
1120764600.0,1987259068
1120764900.0,1912262612
1120765200.0,1917008434
1120765500.0,1913099551
1120765800.0,1847328674
1120766100.0,1920271185
1120766400.0,1900671947
1120766700.0,1881760766
1120767000.0,1838480160
1120767300.0,1878544671
1120767600.0,1852871441
1120767900.0,1969745133
1120768200.0,1920506646
1120768500.0,1916337671
1120768800.0,1971906829
1120769100.0,1900037751
1120769400.0,1903573407
1120769700.0,2023254944
1120770000.0,2007092681
1120770300.0,1901386509
1120770600.0,1938863482
1120770900.0,1908536861
1120771200.0,1955065991
1120771500.0,2067278794
1120771800.0,2063775785
1120772100.0,2123673258
1120772400.0,2016159772
1120772700.0,1803525581
1120773000.0,1812644223
1120773300.0,1857691324
1120773600.0,1818559879
1120773900.0,1680294617
1120774200.0,1672511922
1120774500.0,1669394204
1120774800.0,1717942736
1120775100.0,1789717480
1120775400.0,1744668875
1120775700.0,1765687089
1120776000.0,1784071719
1120776300.0,1737090650
1120776600.0,1759585875
1120776900.0,1776070174
1120777200.0,1801464803
1120777500.0,1668463888
1120777800.0,1705869606
1120778100.0,1705264145
1120778400.0,1925950801
1120778700.0,1897639450
1120779000.0,1810112648
1120779300.0,1806634999
1120779600.0,1827780722
1120779900.0,1714483538
1120780200.0,1901161389
1120780500.0,1904102834
1120780800.0,2087240446
1120781100.0,2092157556
1120781400.0,2043408305
1120781700.0,2127025079
1120782000.0,2255115782
1120782300.0,2320643806
1120782600.0,2269440369
1120782900.0,2544035175
1120783200.0,2562857020
1120783500.0,2561034279
1120783800.0,2857884407
1120784100.0,2922655055
1120784400.0,2889997517
1120784700.0,3020086603
1120785000.0,3276902607
1120785300.0,3547400290
1120785600.0,3701206807
1120785900.0,3715590640
1120786200.0,3875655311
1120786500.0,4294320656
1120786800.0,4235603457
1120787100.0,4473448766
1120787400.0,4624075900
1120787700.0,4766487001
1120788000.0,4870283176
1120788300.0,4894302777
1120788600.0,5007111203
1120788900.0,5329480363
1120789200.0,5602246722
1120789500.0,5726905400
1120789800.0,5875271792
1120790100.0,5978034810
1120790400.0,5944300504
1120790700.0,6378113639
1120791000.0,6384307944
1120791300.0,6592214748
1120791600.0,6474187684
1120791900.0,6607372143
1120792200.0,6735466690
1120792500.0,6843124189
1120792800.0,7205170148
1120793100.0,7023749615
1120793400.0,7079720640
1120793700.0,6893768684
1120794000.0,7045183774
1120794300.0,7307991639
1120794600.0,7373315972
1120794900.0,7566526732
1120795200.0,7182543341
1120795500.0,7602194767
1120795800.0,7338652925
1120796100.0,7567478807
1120796400.0,7711105786
1120796700.0,7631049401
1120797000.0,7809953349
1120797300.0,7433164599
1120797600.0,7593536002
1120797900.0,7843613818
1120798200.0,7671166893
1120798500.0,7655120885
1120798800.0,7677890660
1120799100.0,7839728115
1120799400.0,7685291612
1120799700.0,7817923898
1120800000.0,7733205224
1120800300.0,7589269131
1120800600.0,7511823285
1120800900.0,7616039882
1120801200.0,7479814128
1120801500.0,7695667416
1120801800.0,7570069991
1120802100.0,7528494268
1120802400.0,7401321042
1120802700.0,7393782395
1120803000.0,7338464232
1120803300.0,7224390650
1120803600.0,7133067643
1120803900.0,7124014476
1120804200.0,7328044739
1120804500.0,7209152704
1120804800.0,7271094073
1120805100.0,7455133989
1120805400.0,7568627334
1120805700.0,7434798124
1120806000.0,7744190771
1120806300.0,7612722402
1120806600.0,7501188816
1120806900.0,7511446204
1120807200.0,7508028985
1120807500.0,7335994272
1120807800.0,7340630235
1120808100.0,7572723975
1120808400.0,7499777419
1120808700.0,7535474928
1120809000.0,7336981505
