"_time",timestamp,"src_host",hoststate,pl,rta,rtmin,rtmax
"2015-02-21T18:17:35.000-0800",1424571455,"host40",UP,"0%","1.510","0.975","3.316"
"2015-02-21T18:18:37.000-0800",1424571517,"host40",UP,"0%","3.040","0.990","7.546"
"2015-02-21T18:19:38.000-0800",1424571578,"host40",UP,"0%","0.918","0.845","1.018"
"2015-02-21T18:20:39.000-0800",1424571639,"host40",UP,"0%","1.017","0.898","1.277"
"2015-02-21T18:21:40.000-0800",1424571700,"host40",UP,"0%","0.983","0.905","1.062"
"2015-02-21T18:22:42.000-0800",1424571762,"host40",UP,"0%","2.216","1.097","5.541"
"2015-02-21T18:23:43.000-0800",1424571823,"host40",UP,"0%","0.985","0.899","1.165"
"2015-02-21T18:24:45.000-0800",1424571885,"host40",UP,"0%","1.128","0.881","1.507"
"2015-02-21T18:25:47.000-0800",1424571947,"host40",UP,"0%","1.093","0.868","1.434"
"2015-02-21T18:26:48.000-0800",1424572008,"host40",UP,"0%","1.269","0.945","2.032"
"2015-02-21T18:27:51.000-0800",1424572071,"host40",UP,"0%","1.196","0.947","1.531"
"2015-02-21T18:28:53.000-0800",1424572133,"host40",UP,"0%","1.532","0.985","3.322"
"2015-02-21T18:29:56.000-0800",1424572196,"host40",UP,"0%","0.977","0.915","1.058"
"2015-02-21T18:30:57.000-0800",1424572257,"host40",UP,"0%","1.205","0.924","1.681"
"2015-02-21T18:31:58.000-0800",1424572318,"host40",UP,"0%","1.844","0.980","3.442"
"2015-02-21T18:32:59.000-0800",1424572379,"host40",UP,"0%","0.993","0.933","1.062"
"2015-02-21T18:34:01.000-0800",1424572441,"host40",UP,"0%","2.228","0.957","4.592"
"2015-02-21T18:35:03.000-0800",1424572503,"host40",UP,"0%","1.544","1.163","2.070"
"2015-02-21T18:36:05.000-0800",1424572565,"host40",UP,"0%","1.090","0.981","1.448"
"2015-02-21T18:37:06.000-0800",1424572626,"host40",UP,"0%","1.115","0.969","1.446"
"2015-02-21T18:38:08.000-0800",1424572688,"host40",UP,"0%","1.102","0.912","1.429"
"2015-02-21T18:39:09.000-0800",1424572749,"host40",UP,"0%","1.171","0.963","1.854"
"2015-02-21T18:40:10.000-0800",1424572810,"host40",UP,"0%","1.547","1.103","2.410"
"2015-02-21T18:41:11.000-0800",1424572871,"host40",UP,"0%","1.170","0.940","1.551"
"2015-02-21T18:42:12.000-0800",1424572932,"host40",UP,"0%","1.049","0.936","1.256"
"2015-02-21T18:43:13.000-0800",1424572993,"host40",UP,"0%","2.001","1.262","4.005"
"2015-02-21T18:44:14.000-0800",1424573054,"host40",UP,"0%","0.982","0.883","1.117"
"2015-02-21T18:45:15.000-0800",1424573115,"host40",UP,"0%","6.274","0.962","26.319"
"2015-02-21T18:46:16.000-0800",1424573176,"host40",UP,"0%","1.026","0.852","1.205"
"2015-02-21T18:47:17.000-0800",1424573237,"host40",UP,"0%","1.404","1.091","1.994"
"2015-02-21T18:48:18.000-0800",1424573298,"host40",UP,"0%","1.144","0.864","1.512"
"2015-02-21T18:49:19.000-0800",1424573359,"host40",UP,"0%","2.697","1.352","5.237"
"2015-02-21T18:50:20.000-0800",1424573420,"host40",UP,"0%","1.792","1.030","3.609"
"2015-02-21T18:51:21.000-0800",1424573481,"host40",UP,"0%","2.300","0.911","6.444"
"2015-02-21T18:52:22.000-0800",1424573542,"host40",UP,"0%","1.621","0.933","2.815"
"2015-02-21T18:53:23.000-0800",1424573603,"host40",UP,"0%","0.970","0.905","1.008"
"2015-02-21T18:54:24.000-0800",1424573664,"host40",UP,"0%","1.110","0.988","1.216"
"2015-02-21T18:55:25.000-0800",1424573725,"host40",UP,"0%","1.104","0.944","1.295"
"2015-02-21T18:56:26.000-0800",1424573786,"host40",UP,"0%","1.172","0.913","1.860"
"2015-02-21T18:57:27.000-0800",1424573847,"host40",UP,"0%","1.515","1.015","1.916"
"2015-02-21T18:58:29.000-0800",1424573909,"host40",UP,"0%","1.158","0.973","1.481"
"2015-02-21T18:59:30.000-0800",1424573970,"host40",UP,"0%","1.205","0.953","1.705"
"2015-02-21T19:00:31.000-0800",1424574031,"host40",UP,"0%","2.774","1.923","4.522"
"2015-02-21T19:01:32.000-0800",1424574092,"host40",UP,"0%","1.215","0.935","1.625"
"2015-02-21T19:02:33.000-0800",1424574153,"host40",UP,"0%","0.968","0.927","1.017"
"2015-02-21T19:03:34.000-0800",1424574214,"host40",UP,"0%","1.073","0.864","1.396"
"2015-02-21T19:04:35.000-0800",1424574275,"host40",UP,"0%","0.997","0.903","1.202"
"2015-02-21T19:05:37.000-0800",1424574337,"host40",UP,"0%","1.177","0.987","1.292"
"2015-02-21T19:06:39.000-0800",1424574399,"host40",UP,"0%","1.609","0.964","3.780"
"2015-02-21T19:07:40.000-0800",1424574460,"host40",UP,"0%","1.269","0.981","1.841"
"2015-02-21T19:08:42.000-0800",1424574522,"host40",UP,"0%","1.095","0.834","1.399"
"2015-02-21T19:09:43.000-0800",1424574583,"host40",UP,"0%","1.106","0.947","1.325"
"2015-02-21T19:10:45.000-0800",1424574645,"host40",UP,"0%","3.597","1.071","8.322"
"2015-02-21T19:11:47.000-0800",1424574707,"host40",UP,"0%","1.251","0.908","2.371"
"2015-02-21T19:12:48.000-0800",1424574768,"host40",UP,"0%","0.968","0.933","1.012"
"2015-02-21T19:13:51.000-0800",1424574831,"host40",UP,"0%","1.031","0.886","1.193"
"2015-02-21T19:14:53.000-0800",1424574893,"host40",UP,"0%","0.943","0.871","1.023"
"2015-02-21T19:15:55.000-0800",1424574955,"host40",UP,"0%","1.166","0.880","2.043"
"2015-02-21T19:16:57.000-0800",1424575017,"host40",UP,"0%","1.056","0.962","1.259"
"2015-02-21T19:17:58.000-0800",1424575078,"host40",UP,"0%","1.297","0.933","1.772"
"2015-02-21T19:19:01.000-0800",1424575141,"host40",UP,"0%","0.911","0.857","0.936"
"2015-02-21T19:20:03.000-0800",1424575203,"host40",UP,"0%","0.964","0.907","1.025"
"2015-02-21T19:21:05.000-0800",1424575265,"host40",UP,"0%","1.909","0.954","4.570"
"2015-02-21T19:22:06.000-0800",1424575326,"host40",UP,"0%","1.059","0.965","1.117"
"2015-02-21T19:23:08.000-0800",1424575388,"host40",UP,"0%","1.070","0.892","1.387"
"2015-02-21T19:24:09.000-0800",1424575449,"host40",UP,"0%","1.515","1.108","1.918"
"2015-02-21T19:25:10.000-0800",1424575510,"host40",UP,"0%","1.480","0.826","2.051"
"2015-02-21T19:26:11.000-0800",1424575571,"host40",UP,"0%","1.083","0.910","1.396"
"2015-02-21T19:27:12.000-0800",1424575632,"host40",UP,"0%","1.070","0.914","1.230"
"2015-02-21T19:28:13.000-0800",1424575693,"host40",UP,"0%","3.491","0.953","12.443"
"2015-02-21T19:29:14.000-0800",1424575754,"host40",UP,"0%","1.010","0.944","1.137"
"2015-02-21T19:30:15.000-0800",1424575815,"host40",UP,"0%","0.971","0.888","1.020"
"2015-02-21T19:31:16.000-0800",1424575876,"host40",UP,"0%","1.516","0.987","3.022"
"2015-02-21T19:32:17.000-0800",1424575937,"host40",UP,"0%","0.997","0.883","1.079"
"2015-02-21T19:33:18.000-0800",1424575998,"host40",UP,"0%","1.015","0.946","1.114"
"2015-02-21T19:34:19.000-0800",1424576059,"host40",UP,"0%","1.188","0.898","1.643"
"2015-02-21T19:35:20.000-0800",1424576120,"host40",UP,"0%","1.390","0.937","2.710"
"2015-02-21T19:36:21.000-0800",1424576181,"host40",UP,"0%","2.139","0.952","6.607"
"2015-02-21T19:37:22.000-0800",1424576242,"host40",UP,"0%","1.065","0.970","1.180"
"2015-02-21T19:38:23.000-0800",1424576303,"host40",UP,"0%","1.283","0.983","2.066"
"2015-02-21T19:39:24.000-0800",1424576364,"host40",UP,"0%","1.069","0.857","1.215"
"2015-02-21T19:40:25.000-0800",1424576425,"host40",UP,"0%","4.709","0.879","19.660"
"2015-02-21T19:41:26.000-0800",1424576486,"host40",UP,"0%","1.728","0.950","2.870"
"2015-02-21T19:42:27.000-0800",1424576547,"host40",UP,"0%","1.400","1.021","2.080"
"2015-02-21T19:43:29.000-0800",1424576609,"host40",UP,"0%","1.265","0.997","1.773"
"2015-02-21T19:44:30.000-0800",1424576670,"host40",UP,"0%","3.484","0.938","12.321"
"2015-02-21T19:45:31.000-0800",1424576731,"host40",UP,"0%","1.417","0.986","2.032"
"2015-02-21T19:46:32.000-0800",1424576792,"host40",UP,"0%","1.605","0.984","2.694"
"2015-02-21T19:47:33.000-0800",1424576853,"host40",UP,"0%","1.180","0.994","1.425"
"2015-02-21T19:48:34.000-0800",1424576914,"host40",UP,"0%","1.283","1.058","1.912"
"2015-02-21T19:49:37.000-0800",1424576977,"host40",UP,"0%","1.242","0.864","2.220"
"2015-02-21T19:50:38.000-0800",1424577038,"host40",UP,"0%","1.221","0.948","1.581"
"2015-02-21T19:51:39.000-0800",1424577099,"host40",UP,"0%","1.091","0.912","1.415"
"2015-02-21T19:52:40.000-0800",1424577160,"host40",UP,"0%","1.031","0.919","1.092"
"2015-02-21T19:53:42.000-0800",1424577222,"host40",UP,"0%","1.110","0.888","1.436"
"2015-02-21T19:54:43.000-0800",1424577283,"host40",UP,"0%","1.215","0.898","1.807"
"2015-02-21T19:55:45.000-0800",1424577345,"host40",UP,"0%","1.299","0.971","2.112"
"2015-02-21T19:56:47.000-0800",1424577407,"host40",UP,"0%","1.158","0.933","1.772"
"2015-02-21T19:57:51.000-0800",1424577471,"host40",UP,"0%","1.094","0.946","1.312"
"2015-02-21T19:58:53.000-0800",1424577533,"host40",UP,"0%","1.307","0.862","2.585"
"2015-02-21T19:59:55.000-0800",1424577595,"host40",UP,"0%","1.255","0.890","2.445"
"2015-02-21T20:00:57.000-0800",1424577657,"host40",UP,"0%","1.041","0.892","1.269"
"2015-02-21T20:01:58.000-0800",1424577718,"host40",UP,"0%","1.022","0.919","1.197"
"2015-02-21T20:02:59.000-0800",1424577779,"host40",UP,"0%","1.048","0.832","1.355"
"2015-02-21T20:04:02.000-0800",1424577842,"host40",UP,"0%","1.016","0.855","1.227"
"2015-02-21T20:05:03.000-0800",1424577903,"host40",UP,"0%","1.274","0.998","2.184"
"2015-02-21T20:06:05.000-0800",1424577965,"host40",UP,"0%","1.175","0.927","1.933"
"2015-02-21T20:07:08.000-0800",1424578028,"host40",UP,"0%","1.314","0.933","2.404"
"2015-02-21T20:08:09.000-0800",1424578089,"host40",UP,"0%","1.638","1.154","3.203"
"2015-02-21T20:09:10.000-0800",1424578150,"host40",UP,"0%","1.139","0.937","1.652"
"2015-02-21T20:10:11.000-0800",1424578211,"host40",UP,"0%","0.889","0.831","0.953"
"2015-02-21T20:11:12.000-0800",1424578272,"host40",UP,"0%","1.134","0.971","1.341"
"2015-02-21T20:12:13.000-0800",1424578333,"host40",UP,"0%","1.020","0.979","1.123"
"2015-02-21T20:13:14.000-0800",1424578394,"host40",UP,"0%","1.653","0.886","3.129"
"2015-02-21T20:14:15.000-0800",1424578455,"host40",UP,"0%","1.078","0.933","1.456"
"2015-02-21T20:15:16.000-0800",1424578516,"host40",UP,"0%","1.505","0.974","2.863"
"2015-02-21T20:16:17.000-0800",1424578577,"host40",UP,"0%","2.109","1.037","4.414"
"2015-02-21T20:17:18.000-0800",1424578638,"host40",UP,"0%","1.393","0.952","2.294"
"2015-02-21T20:18:19.000-0800",1424578699,"host40",UP,"0%","2.665","1.474","3.789"
"2015-02-21T20:19:20.000-0800",1424578760,"host40",UP,"0%","1.034","0.986","1.128"
"2015-02-21T20:20:21.000-0800",1424578821,"host40",UP,"0%","2.900","1.055","7.326"
"2015-02-21T20:21:22.000-0800",1424578882,"host40",UP,"0%","0.963","0.936","0.984"
"2015-02-21T20:22:23.000-0800",1424578943,"host40",UP,"0%","1.058","0.980","1.113"
"2015-02-21T20:23:24.000-0800",1424579004,"host40",UP,"0%","1.115","0.928","1.618"
"2015-02-21T20:24:25.000-0800",1424579065,"host40",UP,"0%","1.348","0.913","1.830"
"2015-02-21T20:25:26.000-0800",1424579126,"host40",UP,"0%","1.041","0.907","1.111"
"2015-02-21T20:26:27.000-0800",1424579187,"host40",UP,"0%","1.080","0.887","1.296"
"2015-02-21T20:27:29.000-0800",1424579249,"host40",UP,"0%","1.822","0.897","3.993"
"2015-02-21T20:28:30.000-0800",1424579310,"host40",UP,"0%","1.087","0.970","1.358"
"2015-02-21T20:29:31.000-0800",1424579371,"host40",UP,"0%","1.281","0.842","1.895"
"2015-02-21T20:30:32.000-0800",1424579432,"host40",UP,"0%","5.507","1.032","19.171"
"2015-02-21T20:31:33.000-0800",1424579493,"host40",UP,"0%","1.036","0.846","1.405"
"2015-02-21T20:32:34.000-0800",1424579554,"host40",UP,"0%","1.196","0.968","1.757"
"2015-02-21T20:33:35.000-0800",1424579615,"host40",UP,"0%","1.172","0.922","1.656"
"2015-02-21T20:34:37.000-0800",1424579677,"host40",UP,"0%","1.392","0.986","2.372"
"2015-02-21T20:35:38.000-0800",1424579738,"host40",UP,"0%","1.055","0.875","1.396"
"2015-02-21T20:36:39.000-0800",1424579799,"host40",UP,"0%","0.959","0.905","1.014"
"2015-02-21T20:37:40.000-0800",1424579860,"host40",UP,"0%","1.052","0.893","1.303"
"2015-02-21T20:38:42.000-0800",1424579922,"host40",UP,"0%","1.141","0.930","1.861"
"2015-02-21T20:39:46.000-0800",1424579986,"host40",UP,"0%","1.071","1.000","1.252"
"2015-02-21T20:40:47.000-0800",1424580047,"host40",UP,"0%","2.234","1.014","6.273"
"2015-02-21T20:41:48.000-0800",1424580108,"host40",UP,"0%","1.166","0.954","1.520"
"2015-02-21T20:42:49.000-0800",1424580169,"host40",UP,"0%","1.177","0.960","1.594"
"2015-02-21T20:43:52.000-0800",1424580232,"host40",UP,"0%","1.067","0.931","1.357"
"2015-02-21T20:44:55.000-0800",1424580295,"host40",UP,"0%","2.068","0.962","6.093"
"2015-02-21T20:45:57.000-0800",1424580357,"host40",UP,"0%","1.186","1.011","1.395"
"2015-02-21T20:46:59.000-0800",1424580419,"host40",UP,"0%","1.260","0.985","1.592"
"2015-02-21T20:48:01.000-0800",1424580481,"host40",UP,"0%","1.147","0.890","1.416"
"2015-02-21T20:49:03.000-0800",1424580543,"host40",UP,"0%","0.975","0.839","1.409"
"2015-02-21T20:50:05.000-0800",1424580605,"host40",UP,"0%","2.081","1.106","3.637"
"2015-02-21T20:51:06.000-0800",1424580666,"host40",UP,"0%","1.543","1.086","2.077"
"2015-02-21T20:52:08.000-0800",1424580728,"host40",UP,"0%","1.578","1.316","2.066"
"2015-02-21T20:53:09.000-0800",1424580789,"host40",UP,"0%","1.215","0.992","1.480"
"2015-02-21T20:54:10.000-0800",1424580850,"host40",UP,"0%","2.037","0.973","5.584"
"2015-02-21T20:55:11.000-0800",1424580911,"host40",UP,"0%","1.146","0.950","1.770"
"2015-02-21T20:56:12.000-0800",1424580972,"host40",UP,"0%","1.855","1.134","3.255"
"2015-02-21T20:57:13.000-0800",1424581033,"host40",UP,"0%","1.508","0.934","2.553"
"2015-02-21T20:58:15.000-0800",1424581095,"host40",UP,"0%","1.260","0.880","1.510"
"2015-02-21T20:59:16.000-0800",1424581156,"host40",UP,"0%","1.080","0.941","1.182"
"2015-02-21T21:00:17.000-0800",1424581217,"host40",UP,"0%","1.428","1.085","2.099"
"2015-02-21T21:01:18.000-0800",1424581278,"host40",UP,"0%","1.226","0.956","1.622"
"2015-02-21T21:02:19.000-0800",1424581339,"host40",UP,"0%","1.193","0.960","1.645"
"2015-02-21T21:03:20.000-0800",1424581400,"host40",UP,"0%","1.180","0.877","1.984"
"2015-02-21T21:04:21.000-0800",1424581461,"host40",UP,"0%","1.105","0.893","1.801"
"2015-02-21T21:05:22.000-0800",1424581522,"host40",UP,"0%","1.240","0.880","1.938"
"2015-02-21T21:06:23.000-0800",1424581583,"host40",UP,"0%","1.485","0.903","2.282"
"2015-02-21T21:07:24.000-0800",1424581644,"host40",UP,"0%","1.268","0.880","2.024"
"2015-02-21T21:08:25.000-0800",1424581705,"host40",UP,"0%","1.330","1.065","1.589"
"2015-02-21T21:09:26.000-0800",1424581766,"host40",UP,"0%","1.171","0.957","1.504"
"2015-02-21T21:10:27.000-0800",1424581827,"host40",UP,"0%","1.202","0.997","1.792"
"2015-02-21T21:11:29.000-0800",1424581889,"host40",UP,"0%","1.000","0.869","1.268"
"2015-02-21T21:12:30.000-0800",1424581950,"host40",UP,"0%","1.182","0.937","1.925"
"2015-02-21T21:13:31.000-0800",1424582011,"host40",UP,"0%","1.910","0.947","5.589"
"2015-02-21T21:14:32.000-0800",1424582072,"host40",UP,"0%","1.270","1.004","2.015"
"2015-02-21T21:15:33.000-0800",1424582133,"host40",UP,"0%","1.256","0.998","1.890"
"2015-02-21T21:16:34.000-0800",1424582194,"host40",UP,"0%","1.004","0.927","1.178"
"2015-02-21T21:17:35.000-0800",1424582255,"host40",UP,"0%","1.017","0.886","1.177"
"2015-02-21T21:18:37.000-0800",1424582317,"host40",UP,"0%","2.385","1.268","4.072"
"2015-02-21T21:19:38.000-0800",1424582378,"host40",UP,"0%","1.258","0.924","1.517"
"2015-02-21T21:20:39.000-0800",1424582439,"host40",UP,"0%","1.283","0.937","1.862"
"2015-02-21T21:21:40.000-0800",1424582500,"host40",UP,"0%","1.149","1.065","1.208"
"2015-02-21T21:22:42.000-0800",1424582562,"host40",UP,"0%","1.203","1.046","1.446"
"2015-02-21T21:23:45.000-0800",1424582625,"host40",UP,"0%","1.449","1.244","1.753"
"2015-02-21T21:24:47.000-0800",1424582687,"host40",UP,"0%","1.047","0.944","1.252"
"2015-02-21T21:25:48.000-0800",1424582748,"host40",UP,"0%","1.268","0.943","2.035"
"2015-02-21T21:26:49.000-0800",1424582809,"host40",UP,"0%","1.277","1.021","1.488"
"2015-02-21T21:27:52.000-0800",1424582872,"host40",UP,"0%","1.134","0.974","1.418"
"2015-02-21T21:28:55.000-0800",1424582935,"host40",UP,"0%","1.408","1.055","2.012"
"2015-02-21T21:29:57.000-0800",1424582997,"host40",UP,"0%","1.062","0.953","1.234"
"2015-02-21T21:30:59.000-0800",1424583059,"host40",UP,"0%","1.464","0.942","2.285"
"2015-02-21T21:32:01.000-0800",1424583121,"host40",UP,"0%","1.812","1.120","3.113"
"2015-02-21T21:33:03.000-0800",1424583183,"host40",UP,"0%","1.170","0.931","1.538"
"2015-02-21T21:34:05.000-0800",1424583245,"host40",UP,"0%","1.432","1.036","2.040"
"2015-02-21T21:35:06.000-0800",1424583306,"host40",UP,"0%","1.330","0.913","1.756"
"2015-02-21T21:36:08.000-0800",1424583368,"host40",UP,"0%","1.148","0.926","1.665"
"2015-02-21T21:37:09.000-0800",1424583429,"host40",UP,"0%","1.161","0.900","1.782"
"2015-02-21T21:38:10.000-0800",1424583490,"host40",UP,"0%","1.012","0.854","1.132"
"2015-02-21T21:39:12.000-0800",1424583552,"host40",UP,"0%","1.001","0.903","1.196"
"2015-02-21T21:40:13.000-0800",1424583613,"host40",UP,"0%","1.131","0.936","1.485"
"2015-02-21T21:41:14.000-0800",1424583674,"host40",UP,"0%","0.999","0.898","1.227"
"2015-02-21T21:42:15.000-0800",1424583735,"host40",UP,"0%","1.374","0.958","1.925"
"2015-02-21T21:43:16.000-0800",1424583796,"host40",UP,"0%","0.952","0.854","1.106"
"2015-02-21T21:44:17.000-0800",1424583857,"host40",UP,"0%","1.567","0.985","2.501"
"2015-02-21T21:45:18.000-0800",1424583918,"host40",UP,"0%","1.061","0.926","1.226"
"2015-02-21T21:46:19.000-0800",1424583979,"host40",UP,"0%","1.023","0.865","1.377"
"2015-02-21T21:47:20.000-0800",1424584040,"host40",UP,"0%","1.447","0.964","1.897"
"2015-02-21T21:48:21.000-0800",1424584101,"host40",UP,"0%","1.235","0.962","1.794"
"2015-02-21T21:49:22.000-0800",1424584162,"host40",UP,"0%","1.023","0.906","1.081"
"2015-02-21T21:50:23.000-0800",1424584223,"host40",UP,"0%","1.226","0.939","1.553"
"2015-02-21T21:51:24.000-0800",1424584284,"host40",UP,"0%","1.196","1.005","1.591"
"2015-02-21T21:52:25.000-0800",1424584345,"host40",UP,"0%","2.334","1.027","7.150"
"2015-02-21T21:53:26.000-0800",1424584406,"host40",UP,"0%","0.966","0.885","1.033"
"2015-02-21T21:54:27.000-0800",1424584467,"host40",UP,"0%","1.337","0.941","1.852"
"2015-02-21T21:55:29.000-0800",1424584529,"host40",UP,"0%","2.450","0.954","5.973"
"2015-02-21T21:56:30.000-0800",1424584590,"host40",UP,"0%","0.990","0.902","1.160"
"2015-02-21T21:57:31.000-0800",1424584651,"host40",UP,"0%","1.163","0.993","1.319"
"2015-02-21T21:58:32.000-0800",1424584712,"host40",UP,"0%","1.266","1.194","1.385"
"2015-02-21T21:59:33.000-0800",1424584773,"host40",UP,"0%","1.024","0.943","1.228"
"2015-02-21T22:00:34.000-0800",1424584834,"host40",UP,"0%","1.364","0.857","2.799"
"2015-02-21T22:01:37.000-0800",1424584897,"host40",UP,"0%","1.146","0.920","1.340"
"2015-02-21T22:02:38.000-0800",1424584958,"host40",UP,"0%","1.198","0.929","1.964"
"2015-02-21T22:03:39.000-0800",1424585019,"host40",UP,"0%","1.762","1.321","2.336"
"2015-02-21T22:04:40.000-0800",1424585080,"host40",UP,"0%","1.295","1.059","1.487"
"2015-02-21T22:05:42.000-0800",1424585142,"host40",UP,"0%","1.687","1.050","2.970"
"2015-02-21T22:06:43.000-0800",1424585203,"host40",UP,"0%","1.259","0.964","2.197"
"2015-02-21T22:07:45.000-0800",1424585265,"host40",UP,"0%","1.220","1.010","1.913"
"2015-02-21T22:08:47.000-0800",1424585327,"host40",UP,"0%","1.136","1.032","1.291"
"2015-02-21T22:09:48.000-0800",1424585388,"host40",UP,"0%","2.559","1.275","5.465"
"2015-02-21T22:10:49.000-0800",1424585449,"host40",UP,"0%","1.440","1.262","1.715"
"2015-02-21T22:11:52.000-0800",1424585512,"host40",UP,"0%","1.374","1.238","1.480"
"2015-02-21T22:12:56.000-0800",1424585576,"host40",UP,"0%","3.368","1.260","10.353"
"2015-02-21T22:13:57.000-0800",1424585637,"host40",UP,"0%","1.472","1.171","2.242"
"2015-02-21T22:14:58.000-0800",1424585698,"host40",UP,"0%","1.278","1.157","1.459"
"2015-02-21T22:16:02.000-0800",1424585762,"host40",UP,"0%","1.273","1.157","1.447"
"2015-02-21T22:17:03.000-0800",1424585823,"host40",UP,"0%","1.379","1.258","1.572"
"2015-02-21T22:18:05.000-0800",1424585885,"host40",UP,"0%","3.571","1.818","6.590"
"2015-02-21T22:19:06.000-0800",1424585946,"host40",UP,"0%","1.561","1.267","2.011"
"2015-02-21T22:20:08.000-0800",1424586008,"host40",UP,"0%","2.078","1.277","3.181"
"2015-02-21T22:21:09.000-0800",1424586069,"host40",UP,"0%","1.438","1.177","1.980"
"2015-02-21T22:22:10.000-0800",1424586130,"host40",UP,"0%","1.557","1.330","1.763"
"2015-02-21T22:23:11.000-0800",1424586191,"host40",UP,"0%","1.337","1.099","1.617"
"2015-02-21T22:24:12.000-0800",1424586252,"host40",UP,"0%","2.471","1.213","7.018"
"2015-02-21T22:25:13.000-0800",1424586313,"host40",UP,"0%","1.327","1.215","1.437"
"2015-02-21T22:26:14.000-0800",1424586374,"host40",UP,"0%","1.437","1.293","1.606"
"2015-02-21T22:27:15.000-0800",1424586435,"host40",UP,"0%","1.319","1.120","1.576"
"2015-02-21T22:28:16.000-0800",1424586496,"host40",UP,"0%","1.360","1.215","1.571"
"2015-02-21T22:29:17.000-0800",1424586557,"host40",UP,"0%","1.060","0.995","1.099"
"2015-02-21T22:30:18.000-0800",1424586618,"host40",UP,"0%","1.377","1.250","1.687"
"2015-02-21T22:31:19.000-0800",1424586679,"host40",UP,"0%","1.578","1.236","2.366"
"2015-02-21T22:32:20.000-0800",1424586740,"host40",UP,"0%","1.401","1.241","1.578"
"2015-02-21T22:33:21.000-0800",1424586801,"host40",UP,"0%","1.503","1.186","1.831"
"2015-02-21T22:34:22.000-0800",1424586862,"host40",UP,"0%","2.371","1.379","4.039"
"2015-02-21T22:35:23.000-0800",1424586923,"host40",UP,"0%","1.809","1.412","2.839"
"2015-02-21T22:36:24.000-0800",1424586984,"host40",UP,"0%","1.294","1.274","1.344"
"2015-02-21T22:37:25.000-0800",1424587045,"host40",UP,"0%","1.578","1.291","2.299"
"2015-02-21T22:38:27.000-0800",1424587107,"host40",UP,"0%","1.670","1.309","2.364"
"2015-02-21T22:39:29.000-0800",1424587169,"host40",UP,"0%","2.435","1.288","6.848"
"2015-02-21T22:40:30.000-0800",1424587230,"host40",UP,"0%","1.432","1.348","1.543"
"2015-02-21T22:41:31.000-0800",1424587291,"host40",UP,"0%","1.519","1.305","1.752"
"2015-02-21T22:42:32.000-0800",1424587352,"host40",UP,"0%","1.451","1.198","1.703"
"2015-02-21T22:43:33.000-0800",1424587413,"host40",UP,"0%","1.698","1.447","2.326"
"2015-02-21T22:44:34.000-0800",1424587474,"host40",UP,"0%","1.756","1.297","2.769"
"2015-02-21T22:45:37.000-0800",1424587537,"host40",UP,"0%","1.534","1.341","1.887"
"2015-02-21T22:46:38.000-0800",1424587598,"host40",UP,"0%","1.274","1.164","1.404"
"2015-02-21T22:47:39.000-0800",1424587659,"host40",UP,"0%","1.639","1.297","2.304"
"2015-02-21T22:48:40.000-0800",1424587720,"host40",UP,"0%","1.332","1.207","1.422"
"2015-02-21T22:49:42.000-0800",1424587782,"host40",UP,"0%","1.445","1.241","1.748"
"2015-02-21T22:50:46.000-0800",1424587846,"host40",UP,"0%","1.601","1.364","2.078"
"2015-02-21T22:51:47.000-0800",1424587907,"host40",UP,"0%","1.370","1.305","1.422"
"2015-02-21T22:52:48.000-0800",1424587968,"host40",UP,"0%","1.701","1.190","2.644"
"2015-02-21T22:53:53.000-0800",1424588033,"host40",UP,"0%","1.571","1.205","2.142"
"2015-02-21T22:54:54.000-0800",1424588094,"host40",UP,"0%","1.125","0.904","1.424"
"2015-02-21T22:55:57.000-0800",1424588157,"host40",UP,"0%","1.137","0.970","1.380"
"2015-02-21T22:56:58.000-0800",1424588218,"host40",UP,"0%","1.401","1.204","1.853"
"2015-02-21T22:57:59.000-0800",1424588279,"host40",UP,"0%","1.127","0.938","1.437"
"2015-02-21T22:59:01.000-0800",1424588341,"host40",UP,"0%","2.100","1.299","3.155"
"2015-02-21T23:00:03.000-0800",1424588403,"host40",UP,"0%","1.881","1.074","3.838"
"2015-02-21T23:01:05.000-0800",1424588465,"host40",UP,"0%","1.035","0.898","1.219"
"2015-02-21T23:02:08.000-0800",1424588528,"host40",UP,"0%","1.361","1.238","1.506"
"2015-02-21T23:03:09.000-0800",1424588589,"host40",UP,"0%","1.483","1.220","2.312"
"2015-02-21T23:04:10.000-0800",1424588650,"host40",UP,"0%","4.360","2.482","7.288"
"2015-02-21T23:05:11.000-0800",1424588711,"host40",UP,"0%","1.314","1.246","1.459"
"2015-02-21T23:06:12.000-0800",1424588772,"host40",UP,"0%","1.464","1.159","2.085"
"2015-02-21T23:07:13.000-0800",1424588833,"host40",UP,"0%","1.142","0.998","1.285"
"2015-02-21T23:08:14.000-0800",1424588894,"host40",UP,"0%","1.105","1.004","1.366"
"2015-02-21T23:09:15.000-0800",1424588955,"host40",UP,"0%","1.270","1.015","1.548"
"2015-02-21T23:10:16.000-0800",1424589016,"host40",UP,"0%","1.513","1.177","2.524"
"2015-02-21T23:11:17.000-0800",1424589077,"host40",UP,"0%","1.349","1.098","1.675"
"2015-02-21T23:12:18.000-0800",1424589138,"host40",UP,"0%","1.494","1.182","2.101"
"2015-02-21T23:13:19.000-0800",1424589199,"host40",UP,"0%","1.576","1.136","2.694"
